term_id,term_name,methods_tested,methods_significant,significant_fraction,wilcoxon_tested,gprofiler_tested,wilcoxon_gene_set_size,wilcoxon_effect_difference,wilcoxon_p_value,wilcoxon_adjusted_p_value,wilcoxon_significant,gprofiler_term_size,gprofiler_intersection_size,gprofiler_p_value,gprofiler_significant
GO:0048759,xylem vessel member cell differentiation,1,0,0.0,True,False,11.0,-0.0235896369305192,0.2984310062139929,0.4878199140036421,False,,,,
GO:1900140,regulation of seedling development,2,0,0.0,True,True,13.0,0.029393151703069,0.2977008137017003,0.4878199140036421,False,96.0,2.0,0.7130279968635349,False
GO:0002253,activation of immune response,1,0,0.0,False,True,,,,,,51.0,2.0,0.4898038166900699,False
GO:0005992,trehalose biosynthetic process,2,0,0.0,True,True,21.0,-0.0104655762229057,0.3028121318902272,0.4923887153641966,False,18.0,1.0,0.5288713402222597,False
GO:0006511,ubiquitin-dependent protein catabolic process,2,0,0.0,True,True,377.0,2.713969982849997e-05,0.3026729138282925,0.4923887153641966,False,192.0,1.0,0.9999999213864,False
GO:0009658,chloroplast organization,1,0,0.0,True,False,183.0,0.0067785952235166,0.3031569737732504,0.4923887153641966,False,,,,
GO:0009890,negative regulation of biosynthetic process,1,0,0.0,False,True,,,,,,541.0,12.0,0.4925717204339606,False
GO:0008356,asymmetric cell division,1,0,0.0,True,False,18.0,0.0111184339441922,0.3046353011602669,0.4940031910707031,False,,,,
GO:0009743,response to carbohydrate,1,0,0.0,False,True,,,,,,188.0,5.0,0.4942088545710523,False
GO:1901000,regulation of response to salt stress,1,0,0.0,True,False,14.0,-0.0087238483619594,0.3056156644968201,0.4948063139472325,False,,,,
GO:0042742,defense response to bacterium,2,0,0.0,True,True,392.0,0.0014834345026719,0.6847184164712832,0.8111646745652832,False,338.0,8.0,0.4987081707161354,False
GO:0061025,membrane fusion,2,0,0.0,True,True,38.0,-0.0070650946022459,0.3091026583426512,0.4996588138027009,False,52.0,1.0,0.782256177557923,False
GO:0005987,sucrose catabolic process,1,0,0.0,True,False,14.0,-0.0026180754690297,0.3103354623451138,0.5007925493129813,False,,,,
GO:0009788,negative regulation of abscisic acid-activated signaling pathway,2,0,0.0,True,True,68.0,-0.0009301888005805,0.3107859644265854,0.5007925493129813,False,52.0,1.0,0.782256177557923,False
GO:0008300,isoprenoid catabolic process,1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:0032365,intracellular lipid transport,1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:0042214,terpene metabolic process,1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:0048572,short-day photoperiodism,1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:0048575,"short-day photoperiodism, flowering",1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:0180055,response to metal ion starvation,1,0,0.0,False,True,,,,,,15.0,1.0,0.5008356743144929,False
GO:2000022,regulation of jasmonic acid mediated signaling pathway,2,0,0.0,True,True,41.0,0.0115752095944527,0.3119734826038471,0.501913173905243,False,38.0,1.0,0.705414204712545,False
GO:0042793,plastid transcription,1,0,0.0,True,False,13.0,0.0206075253439067,0.3125551156155561,0.5020570361068776,False,,,,
GO:0006646,phosphatidylethanolamine biosynthetic process,1,0,0.0,True,False,11.0,0.026963726030278,0.3136637242232544,0.5022558849414749,False,,,,
GO:0016197,endosomal transport,1,0,0.0,True,False,12.0,-0.0185530421315287,0.3132325186744323,0.5022558849414749,False,,,,
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1,0,0.0,True,False,11.0,0.0138793299724317,0.3153751644543687,0.5034157554670675,False,,,,
GO:0009245,lipid A biosynthetic process,1,0,0.0,True,False,10.0,0.016770022010246,0.3176123803626053,0.5061947312029023,False,,,,
GO:0010189,vitamin E biosynthetic process,1,0,0.0,True,False,10.0,-0.0069232623621187,0.3196860819162341,0.5079124665958861,False,,,,
GO:0051781,positive regulation of cell division,1,0,0.0,True,False,12.0,0.0090833985383704,0.3193024086346452,0.5079124665958861,False,,,,
GO:0006816,calcium ion transport,2,0,0.0,True,True,36.0,-0.004127879951048,0.3226838049637021,0.5118778865676145,False,67.0,2.0,0.5880968978512623,False
GO:0002833,positive regulation of response to biotic stimulus,1,0,0.0,False,True,,,,,,98.0,3.0,0.5123800016022472,False
GO:0006596,polyamine biosynthetic process,1,0,0.0,False,True,,,,,,16.0,1.0,0.5123800016022472,False
GO:0006778,porphyrin-containing compound metabolic process,1,0,0.0,False,True,,,,,,98.0,3.0,0.5123800016022472,False
GO:0008216,spermidine metabolic process,1,0,0.0,False,True,,,,,,16.0,1.0,0.5123800016022472,False
GO:0009750,response to fructose,2,0,0.0,True,True,16.0,-0.0124345038256913,0.4442248196296332,0.6232590316674359,False,16.0,1.0,0.5123800016022472,False
GO:0019321,pentose metabolic process,1,0,0.0,False,True,,,,,,16.0,1.0,0.5123800016022472,False
GO:0032103,positive regulation of response to external stimulus,1,0,0.0,False,True,,,,,,98.0,3.0,0.5123800016022472,False
GO:0051510,regulation of unidimensional cell growth,2,0,0.0,True,True,27.0,0.0034799204344082,0.658502304970416,0.7961490669312952,False,54.0,2.0,0.5123800016022472,False
GO:0052482,defense response by cell wall thickening,1,0,0.0,False,True,,,,,,16.0,1.0,0.5123800016022472,False
GO:0052544,defense response by callose deposition in cell wall,2,0,0.0,True,True,16.0,-0.0082418799976431,0.5762825095538564,0.7329278799812139,False,16.0,1.0,0.5123800016022472,False
GO:0097035,regulation of membrane lipid distribution,1,0,0.0,False,True,,,,,,16.0,1.0,0.5123800016022472,False
GO:1903426,regulation of reactive oxygen species biosynthetic process,2,0,0.0,True,True,10.0,0.0095694253602747,0.6635343844203776,0.7981191888075296,False,16.0,1.0,0.5123800016022472,False
GO:0007276,gamete generation,1,0,0.0,False,True,,,,,,55.0,2.0,0.5133124784786759,False
GO:0006108,malate metabolic process,1,0,0.0,True,False,18.0,-0.0116223628816445,0.3268363135729223,0.5150426280912465,False,,,,
GO:0010052,guard cell differentiation,1,0,0.0,True,False,22.0,-0.0008867120869483,0.3268658401309139,0.5150426280912465,False,,,,
GO:0071215,cellular response to abscisic acid stimulus,2,0,0.0,True,True,44.0,0.0052192321192948,0.3272035519638506,0.5150426280912465,False,292.0,6.0,0.63088669013877,False
GO:1905392,plant organ morphogenesis,2,0,0.0,True,True,19.0,-0.0025767141203569,0.3266074081958228,0.5150426280912465,False,437.0,5.0,0.9862464735841464,False
GO:0033013,tetrapyrrole metabolic process,1,0,0.0,False,True,,,,,,100.0,3.0,0.5154766996370214,False
GO:0048511,rhythmic process,1,0,0.0,False,True,,,,,,147.0,4.0,0.5154766996370214,False
GO:0048523,negative regulation of cellular process,1,0,0.0,False,True,,,,,,822.0,17.0,0.5154766996370214,False
GO:0009934,regulation of meristem structural organization,1,0,0.0,True,False,21.0,0.009432787268618,0.3299004223647043,0.5184875667365153,False,,,,
GO:0002831,regulation of response to biotic stimulus,1,0,0.0,False,True,,,,,,197.0,5.0,0.5194082812512565,False
GO:0006722,triterpenoid metabolic process,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:0015766,disaccharide transport,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:0015772,oligosaccharide transport,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:0016024,CDP-diacylglycerol biosynthetic process,2,0,0.0,True,True,18.0,0.0032331071151279,0.9051650691303772,0.946941918474856,False,17.0,1.0,0.5194082812512565,False
GO:0032101,regulation of response to external stimulus,1,0,0.0,False,True,,,,,,197.0,5.0,0.5194082812512565,False
GO:0046271,phenylpropanoid catabolic process,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:0046341,CDP-diacylglycerol metabolic process,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:0051050,positive regulation of transport,1,0,0.0,False,True,,,,,,17.0,1.0,0.5194082812512565,False
GO:1900425,negative regulation of defense response to bacterium,2,0,0.0,True,True,17.0,0.0005807311942531,0.7303202805666666,0.8455301638080058,False,17.0,1.0,0.5194082812512565,False
GO:0006635,fatty acid beta-oxidation,1,0,0.0,True,False,31.0,0.0219623215771446,0.3345876452481706,0.5218339421301743,False,,,,
GO:0009664,plant-type cell wall organization,2,0,0.0,True,True,69.0,0.0,0.3332094960893638,0.5218339421301743,False,143.0,1.0,0.9999999213864,False
GO:0030497,fatty acid elongation,1,0,0.0,True,False,16.0,0.0026994625725152,0.3344210726542835,0.5218339421301743,False,,,,
GO:0048578,"positive regulation of long-day photoperiodism, flowering",1,0,0.0,True,False,10.0,-0.0043117378337193,0.3337874271178075,0.5218339421301743,False,,,,
GO:1902584,positive regulation of response to water deprivation,1,0,0.0,True,False,21.0,-0.0013670759655648,0.3343697871811899,0.5218339421301743,False,,,,
GO:0051865,protein autoubiquitination,1,0,0.0,True,False,19.0,-0.0062914049400221,0.3366320043937133,0.5242208312695993,False,,,,
GO:0043622,cortical microtubule organization,2,0,0.0,True,True,44.0,-0.0080201671628417,0.3374816270056313,0.5247427736977804,False,43.0,1.0,0.738141447876422,False
GO:1901001,negative regulation of response to salt stress,1,0,0.0,True,False,15.0,0.0170666420444816,0.3402005427993119,0.5281652262637718,False,,,,
GO:0002684,positive regulation of immune system process,1,0,0.0,False,True,,,,,,59.0,2.0,0.5288713402222597,False
GO:0005984,disaccharide metabolic process,1,0,0.0,False,True,,,,,,58.0,2.0,0.5288713402222597,False
GO:0009704,de-etiolation,2,0,0.0,True,True,18.0,0.0093146133307448,0.9404177290208036,0.9708766028352428,False,18.0,1.0,0.5288713402222597,False
GO:0009901,anther dehiscence,2,0,0.0,True,True,18.0,0.0004890131403851,0.9624037103956128,0.9796923998039172,False,18.0,1.0,0.5288713402222597,False
GO:0010073,meristem maintenance,2,0,0.0,True,True,47.0,0.0004823559385459,0.8941129789472428,0.9421438414526732,False,153.0,4.0,0.5288713402222597,False
GO:0015804,neutral amino acid transport,1,0,0.0,False,True,,,,,,18.0,1.0,0.5288713402222597,False
GO:0045089,positive regulation of innate immune response,1,0,0.0,False,True,,,,,,58.0,2.0,0.5288713402222597,False
GO:0050778,positive regulation of immune response,1,0,0.0,False,True,,,,,,59.0,2.0,0.5288713402222597,False
GO:0071230,cellular response to amino acid stimulus,2,0,0.0,True,True,22.0,0.0005787894648099,0.7947825103880101,0.8908551215338134,False,18.0,1.0,0.5288713402222597,False
GO:1900057,positive regulation of leaf senescence,2,0,0.0,True,True,22.0,0.0042889018508824,0.7476162018495816,0.8580567469252206,False,18.0,1.0,0.5288713402222597,False
GO:0000082,G1/S transition of mitotic cell cycle,1,0,0.0,True,False,35.0,0.0075895124256484,0.3429432041583659,0.5316140854734547,False,,,,
GO:0007010,cytoskeleton organization,2,0,0.0,True,True,35.0,0.0123888456360652,0.3447273716323342,0.5319544917775808,False,246.0,1.0,0.9999999213864,False
GO:0010374,stomatal complex development,1,0,0.0,True,False,27.0,0.0031924790606596,0.3446687980037104,0.5319544917775808,False,,,,
GO:0048507,meristem development,2,0,0.0,True,True,26.0,0.0012044856190789,0.3438752011871556,0.5319544917775808,False,276.0,4.0,0.8707977827734873,False
GO:1902456,regulation of stomatal opening,1,0,0.0,True,False,16.0,-0.0178531185349815,0.3478843114342719,0.5360151022099053,False,,,,
GO:0007094,mitotic spindle assembly checkpoint signaling,1,0,0.0,True,False,10.0,-0.0111193559447094,0.3485279114912271,0.5361967869095801,False,,,,
GO:0006086,pyruvate decarboxylation to acetyl-CoA,1,0,0.0,True,False,12.0,-0.0150579827561573,0.3506861276568589,0.5387045936897531,False,,,,
GO:0048437,floral organ development,2,0,0.0,True,True,20.0,-0.0002207474724649,0.7642387313242351,0.867100674027497,False,205.0,5.0,0.5415042440568286,False
GO:0009944,polarity specification of adaxial/abaxial axis,2,0,0.0,True,True,24.0,0.0043341569823841,0.4410137748582936,0.6204607591109786,False,19.0,1.0,0.5435319430601824,False
GO:0010584,pollen exine formation,2,0,0.0,True,True,32.0,-0.0009004325386901,0.5828124142943669,0.7393888838062864,False,19.0,1.0,0.5435319430601824,False
GO:0010959,regulation of metal ion transport,1,0,0.0,False,True,,,,,,19.0,1.0,0.5435319430601824,False
GO:0042335,cuticle development,1,0,0.0,False,True,,,,,,19.0,1.0,0.5435319430601824,False
GO:0070298,negative regulation of phosphorelay signal transduction system,1,0,0.0,False,True,,,,,,19.0,1.0,0.5435319430601824,False
GO:0032968,positive regulation of transcription elongation by RNA polymerase II,1,0,0.0,True,False,20.0,0.0100808250680187,0.3553080969507286,0.544983847954501,False,,,,
GO:0000038,very long-chain fatty acid metabolic process,1,0,0.0,True,False,25.0,0.006047309916698,0.3578320001072838,0.5472606524013158,False,,,,
GO:0032456,endocytic recycling,1,0,0.0,True,False,10.0,0.0125944237393655,0.3578655442663506,0.5472606524013158,False,,,,
GO:2001289,lipid X metabolic process,1,0,0.0,True,False,10.0,0.009368168686834,0.3585042522599001,0.5474166726124223,False,,,,
GO:0010558,negative regulation of macromolecule biosynthetic process,1,0,0.0,False,True,,,,,,522.0,11.0,0.549397454814099,False
GO:0030968,endoplasmic reticulum unfolded protein response,1,0,0.0,True,False,39.0,0.0071472612956148,0.360949684898418,0.5503268738361531,False,,,,
GO:0000278,mitotic cell cycle,1,0,0.0,True,False,57.0,0.0056995769634565,0.3643747352420862,0.5539986028573749,False,,,,
GO:0090332,stomatal closure,2,0,0.0,True,True,20.0,0.0045993669522156,0.364444178938528,0.5539986028573749,False,54.0,1.0,0.792022141616846,False
GO:0010075,regulation of meristem growth,2,0,0.0,True,True,29.0,-0.0054762780995938,0.9987999442294004,0.9987999442294004,False,62.0,2.0,0.5540562752140596,False
GO:0005991,trehalose metabolic process,2,0,0.0,True,True,12.0,0.0009520616709856,0.6461634526505502,0.7868703146089148,False,20.0,1.0,0.5552178268598311,False
GO:0010257,NADH dehydrogenase complex assembly,1,0,0.0,False,True,,,,,,20.0,1.0,0.5552178268598311,False
GO:0042343,indole glucosinolate metabolic process,1,0,0.0,False,True,,,,,,20.0,1.0,0.5552178268598311,False
GO:0071326,cellular response to monosaccharide stimulus,1,0,0.0,False,True,,,,,,20.0,1.0,0.5552178268598311,False
GO:0071331,cellular response to hexose stimulus,1,0,0.0,False,True,,,,,,20.0,1.0,0.5552178268598311,False
GO:0080092,regulation of pollen tube growth,2,0,0.0,True,True,44.0,0.0030851764697537,0.4671948715488451,0.6474711535051929,False,20.0,1.0,0.5552178268598311,False
GO:0010044,response to aluminum ion,1,0,0.0,True,False,15.0,-0.0026966912092852,0.3668748319375241,0.5560361494446874,False,,,,
GO:0048509,regulation of meristem development,1,0,0.0,True,False,10.0,0.0247453305323848,0.3667465374014278,0.5560361494446874,False,,,,
GO:0000162,L-tryptophan biosynthetic process,1,0,0.0,True,False,23.0,0.0054838591000175,0.3680274778490873,0.5561304109719541,False,,,,
GO:0070588,calcium ion transmembrane transport,2,0,0.0,True,True,90.0,-0.0021773883577888,0.5463081934375806,0.7116658458573847,False,63.0,2.0,0.5562973337275412,False
GO:0007015,actin filament organization,1,0,0.0,True,False,70.0,-0.003725434393134,0.3692297945534694,0.5571218793558266,False,,,,
GO:0006107,oxaloacetate metabolic process,1,0,0.0,True,False,11.0,-0.0031974146747235,0.3758384872756677,0.5654207330695886,False,,,,
GO:0052542,defense response by callose deposition,2,0,0.0,True,True,11.0,0.012264331688466,0.3767717857176605,0.5659900168365446,False,27.0,1.0,0.6281840070859798,False
GO:0006906,vesicle fusion,1,0,0.0,True,False,39.0,-0.0082792749907826,0.3778907625300942,0.5660037852873658,False,,,,
GO:0034052,positive regulation of plant-type hypersensitive response,1,0,0.0,True,False,13.0,0.0089069523197567,0.3776988703550024,0.5660037852873658,False,,,,
GO:0015693,magnesium ion transport,1,0,0.0,True,False,20.0,-0.0051952745973587,0.3805278142982806,0.5691178454314462,False,,,,
GO:0001709,cell fate determination,1,0,0.0,True,False,10.0,0.0054270709179408,0.3836931867563591,0.5712501028086575,False,,,,
GO:0006241,CTP biosynthetic process,1,0,0.0,True,False,11.0,-0.0135710040754904,0.3845104659630972,0.5712501028086575,False,,,,
GO:0010051,xylem and phloem pattern formation,1,0,0.0,True,False,28.0,0.0075174338131766,0.3830358891825247,0.5712501028086575,False,,,,
GO:0009083,branched-chain amino acid catabolic process,1,0,0.0,False,True,,,,,,21.0,1.0,0.5715222310044438,False
GO:0046189,phenol-containing compound biosynthetic process,1,0,0.0,False,True,,,,,,21.0,1.0,0.5715222310044438,False
GO:0046856,phosphatidylinositol dephosphorylation,2,0,0.0,True,True,30.0,0.003839908624253,0.7987319667869521,0.8942992383344579,False,21.0,1.0,0.5715222310044438,False
GO:0008361,regulation of cell size,1,0,0.0,True,False,16.0,0.0001439585054962,0.3855016509336171,0.5715286103957695,False,,,,
GO:0032956,regulation of actin cytoskeleton organization,1,0,0.0,True,False,15.0,-0.0359043162517406,0.3875338563336967,0.5737075957334843,False,,,,
GO:0042128,nitrate assimilation,1,0,0.0,True,False,18.0,-0.0238679747872923,0.3907015219644111,0.5767229412499266,False,,,,
GO:0006383,transcription by RNA polymerase III,1,0,0.0,True,False,12.0,0.0093261997809795,0.3928475818434987,0.577384054006295,False,,,,
GO:0007267,cell-cell signaling,2,0,0.0,True,True,42.0,0.0,0.3923762271157851,0.577384054006295,False,47.0,1.0,0.7553875175643586,False
GO:0120029,proton export across plasma membrane,1,0,0.0,True,False,11.0,0.004686438413132,0.3919788345863164,0.577384054006295,False,,,,
GO:0010167,response to nitrate,2,0,0.0,True,True,27.0,0.004088298213574,0.3943774369226449,0.5787985405195653,False,28.0,1.0,0.63088669013877,False
GO:0040008,regulation of growth,2,0,0.0,True,True,22.0,0.0088451559014604,0.6463650518280639,0.7868703146089148,False,216.0,5.0,0.5801440879149345,False
GO:0010225,response to UV-C,1,0,0.0,True,False,10.0,-0.0205495409846528,0.3966558198862906,0.5806427871804937,False,,,,
GO:0048829,root cap development,1,0,0.0,True,False,15.0,-0.0141101960007065,0.396772571240004,0.5806427871804937,False,,,,
GO:0060321,acceptance of pollen,1,0,0.0,True,False,12.0,0.0148983508646824,0.3992578971669556,0.5826080902865446,False,,,,
GO:0080086,stamen filament development,1,0,0.0,True,False,14.0,0.0030411892112079,0.3989785238173163,0.5826080902865446,False,,,,
GO:0046839,phospholipid dephosphorylation,1,0,0.0,False,True,,,,,,22.0,1.0,0.5859388768856314,False
GO:1902532,negative regulation of intracellular signal transduction,1,0,0.0,False,True,,,,,,22.0,1.0,0.5859388768856314,False
