Gene,Flight_Mean,Ground_Mean,Effect,P_Value,Adjusted_P_Value,Significant,-log10_p
AT4G34450,10.203329191462613,10.569217223267902,-0.36588803180528906,0.13338825836115242,0.49288822624940415,False,0.307251555827799
AT2G27385,0.63106048337396,1.405386113979024,-0.774325630605064,0.13344336094131487,0.49288822624940415,False,0.307251555827799
AT1G60710,10.208310522212821,10.825996613831144,-0.6176860916183227,0.13343341412444096,0.49288822624940415,False,0.307251555827799
AT2G17380,10.67821263716171,11.121623050925074,-0.4434104137633632,0.13344965208645637,0.49288822624940415,False,0.307251555827799
AT3G46930,6.0674768179149,6.476120659624026,-0.40864384170912604,0.13337734963718956,0.49288822624940415,False,0.307251555827799
AT2G47440,7.890151191161146,8.28743993242743,-0.39728874126628444,0.13356147330520737,0.4931409281094064,False,0.3070289518098888
AT3G13445,9.448838700103034,9.835567560562405,-0.38672886045937105,0.13356885889026016,0.4931409281094064,False,0.3070289518098888
AT3G51410,5.2697056849943,4.5932726073579655,0.6764330776363341,0.13361963653848935,0.4932720334691559,False,0.3069135065818957
AT5G40960,8.068246925963017,8.537908423434818,-0.46966149747180097,0.13368940062667417,0.493416820293262,False,0.30678604974690027
AT5G09735,7.229309062120441,7.657151803947959,-0.4278427418275177,0.13368317403220045,0.493416820293262,False,0.30678604974690027
AT2G26930,6.867659553285776,7.350926554705981,-0.48326700142020496,0.13370788553382526,0.493428677751269,False,0.30677561320218827
AT5G43100,8.122477612751535,8.535026446368388,-0.412548833616853,0.13372533580784945,0.49343671478024304,False,0.3067685394161161
AT2G47210,8.781011797800295,9.215952580220623,-0.43494078242032863,0.13377714240919558,0.49357150783358456,False,0.3066499185611165
AT3G59010,2.3650676906269554,1.7053538066164113,0.6597138840105441,0.13380884106473095,0.49363209019872034,False,0.30659661529730226
AT5G64480,6.390813401557739,6.873857089498193,-0.48304368794045427,0.13382758773367423,0.4936448832158101,False,0.30658536022526284
AT1G44920,7.262048628333092,7.7480812305255835,-0.4860326021924912,0.13412430376518625,0.4936764729648522,False,0.30655756936747885
AT1G78280,6.889822907839581,7.290459980178647,-0.400637072339066,0.1341667935894687,0.4936764729648522,False,0.30655756936747885
AT1G77960,1.1401315631518831,0.1991152684572831,0.9410162946946,0.13416012043420597,0.4936764729648522,False,0.30655756936747885
AT3G48470,5.654306554534919,6.083998701834462,-0.4296921472995425,0.13396776418266057,0.4936764729648522,False,0.30655756936747885
AT3G19460,8.445103530054132,8.831720686793926,-0.3866171567397938,0.1341890500884747,0.4936764729648522,False,0.30655756936747885
AT5G08670,12.090414820002914,12.452546926107042,-0.36213210610412716,0.13416544662204558,0.4936764729648522,False,0.30655756936747885
AT2G44060,11.096920534961042,11.49196004421305,-0.39503950925200826,0.13420286799499512,0.4936764729648522,False,0.30655756936747885
AT3G13060,8.525741567184369,8.951807203314347,-0.4260656361299784,0.13388313807624802,0.4936764729648522,False,0.30655756936747885
AT3G06600,5.827275223430034,6.221196916179955,-0.39392169274992117,0.13417527012039598,0.4936764729648522,False,0.30655756936747885
AT3G52610,6.447998936995869,6.880225925457143,-0.4322269884612746,0.13391127698246683,0.4936764729648522,False,0.30655756936747885
AT5G01590,7.908449069855531,8.300634065067717,-0.39218499521218586,0.13402152967285946,0.4936764729648522,False,0.30655756936747885
AT1G49580,8.164882241535365,8.609197103399334,-0.44431486186396896,0.13395515864699478,0.4936764729648522,False,0.30655756936747885
AT5G42650,7.061124766257014,7.450104059088374,-0.38897929283136,0.1338544587647366,0.4936764729648522,False,0.30655756936747885
AT4G35210,4.924540921514998,4.194909380408706,0.7296315411062917,0.13401194986937234,0.4936764729648522,False,0.30655756936747885
AT3G27325,7.899767304279866,8.283732364256988,-0.3839650599771218,0.13408157671677567,0.4936764729648522,False,0.30655756936747885
AT3G18380,7.745131089635881,8.178490720522701,-0.4333596308868204,0.13391333694198193,0.4936764729648522,False,0.30655756936747885
AT4G16920,5.9552415686121485,6.348791552963897,-0.3935499843517487,0.13416087842697938,0.4936764729648522,False,0.30655756936747885
AT2G34450,6.679545696111788,7.078554319452748,-0.39900862334096043,0.13417085502138026,0.4936764729648522,False,0.30655756936747885
AT5G23890,8.37685961822085,8.729582295824368,-0.35272267760351816,0.1339785767018174,0.4936764729648522,False,0.30655756936747885
AT3G26740,5.267637618022808,4.592391379084488,0.6752462389383194,0.1340838464511267,0.4936764729648522,False,0.30655756936747885
AT2G30980,9.97818898572159,10.355044408100822,-0.3768554223792311,0.1340722697198199,0.4936764729648522,False,0.30655756936747885
AT2G35710,6.011632907534238,6.468794767154422,-0.4571618596201841,0.1341211048443479,0.4936764729648522,False,0.30655756936747885
AT3G61540,8.31693899634751,8.701373725314951,-0.3844347289674417,0.13408023960948098,0.4936764729648522,False,0.30655756936747885
AT5G02125,0.9735751004649165,1.5718085752071005,-0.598233474742184,0.1339149211293172,0.4936764729648522,False,0.30655756936747885
AT2G35430,6.6097614999898555,7.051413748251059,-0.4416522482612031,0.13429137618309683,0.4937612107609082,False,0.30648303067418686
AT1G50960,1.3540808809739429,2.2340167340176977,-0.8799358530437549,0.1342822236858557,0.4937612107609082,False,0.30648303067418686
AT2G35410,6.901708475833549,7.351583735358973,-0.44987525952542384,0.1342896032423935,0.4937612107609082,False,0.30648303067418686
AT3G15190,8.369600142432077,8.75355071202634,-0.38395056959426377,0.13428842299978197,0.4937612107609082,False,0.30648303067418686
AT2G46750,6.555163887123046,6.957528082623174,-0.4023641955001276,0.13431759823509307,0.4937612107609082,False,0.30648303067418686
AT3G09735,11.478885607459112,11.882410183148522,-0.4035245756894099,0.13431418500849213,0.4937612107609082,False,0.30648303067418686
AT3G10290,4.3248504700797366,4.761308596664401,-0.43645812658466454,0.13434918431299459,0.4937654876109394,False,0.3064792689280557
AT1G74790,7.847319929979923,8.240137519592977,-0.39281758961305435,0.13434932686210554,0.4937654876109394,False,0.3064792689280557
AT1G07287,2.080719311302593,2.877272547883847,-0.796553236581254,0.13445297883412105,0.49395590057789196,False,0.3063118223123529
AT5G10550,9.251060020318327,9.676435228285467,-0.42537520796713935,0.13446295778620898,0.49395590057789196,False,0.3063118223123529
AT5G40420,1.9904564797854016,0.4286746109049368,1.5617818688804648,0.13447140230939875,0.49395590057789196,False,0.3063118223123529
AT2G17820,7.075665146219713,7.577627467227205,-0.5019623210074924,0.13445518378108934,0.49395590057789196,False,0.3063118223123529
AT5G17870,9.144497689928988,9.573931048918501,-0.4294333589895132,0.13447757904865942,0.49395590057789196,False,0.3063118223123529
AT1G04893,0.5937281640821483,1.1008063547017355,-0.5070781906195871,0.13462573592736704,0.494106884252789,False,0.3061790951650859
AT3G12730,6.205987572980752,6.596638811569921,-0.39065123858916895,0.1345692452549304,0.494106884252789,False,0.3061790951650859
AT3G19400,7.600201478690728,8.122906539350025,-0.5227050606592964,0.13459915825521962,0.494106884252789,False,0.3061790951650859
AT1G71340,9.186990990709871,9.580838366646105,-0.3938473759362342,0.13458679732655648,0.494106884252789,False,0.3061790951650859
AT4G02350,8.079017730854504,8.483019306028261,-0.4040015751737567,0.13456865082408817,0.494106884252789,False,0.3061790951650859
AT1G52630,7.231821984420175,7.676945251792502,-0.44512326737232755,0.13461237663801245,0.494106884252789,False,0.3061790951650859
AT1G29300,5.985973187722648,6.526427106954351,-0.5404539192317035,0.13459815680383141,0.494106884252789,False,0.3061790951650859
AT1G21720,11.052466463432713,11.428571668975207,-0.37610520554249405,0.13467753407438657,0.49412859963767386,False,0.30616000888052486
AT2G18890,5.772039793211108,6.247635385195508,-0.4755955919844004,0.13465640077882596,0.49412859963767386,False,0.30616000888052486
AT5G24210,3.0484060524091174,2.365332358664068,0.6830736937450492,0.1346635445848197,0.49412859963767386,False,0.30616000888052486
AT3G45640,8.566518240459551,9.016977181959609,-0.4504589415000577,0.13471300521614393,0.4941919527082126,False,0.30610433081348687
AT5G10780,11.106736785579779,11.506521536995432,-0.3997847514156536,0.13472539290767083,0.4941919527082126,False,0.30610433081348687
AT1G74750,5.80740376873087,6.1938665833190605,-0.38646281458819054,0.1347488553243545,0.49422190562771817,False,0.306078009070722
AT4G16265,8.69973291276136,9.075001938865876,-0.3752690261045153,0.13477747635929935,0.4942707699991603,False,0.30603507192526913
AT1G12990,7.451069137599228,7.8545500013292795,-0.4034808637300511,0.13486373206629396,0.4943227031717613,False,0.30598944287567253
AT4G38360,8.427279399625775,8.876572936772119,-0.44929353714634424,0.13484627755854536,0.4943227031717613,False,0.30598944287567253
AT5G58000,8.018706164334963,8.572235855993062,-0.553529691658099,0.13487902585512873,0.4943227031717613,False,0.30598944287567253
AT5G63270,7.824136069768393,8.270727241961197,-0.44659117219280375,0.13485595381979254,0.4943227031717613,False,0.30598944287567253
AT5G21274,11.433883823670685,11.903008595084428,-0.46912477141374254,0.13484462692005159,0.4943227031717613,False,0.30598944287567253
AT5G55240,1.4108595631484393,0.0,1.4108595631484393,0.13488343653973345,0.4943227031717613,False,0.30598944287567253
AT5G52990,7.931472645291482,8.42669214982857,-0.4952195045370882,0.1349442503271146,0.4944881882111396,False,0.30584407789084717
AT5G14680,8.621193070458524,9.072814616243235,-0.45162154578471103,0.13495920157373578,0.4944881882111396,False,0.30584407789084717
AT4G09760,7.149740476618067,7.681264113081189,-0.5315236364631222,0.13503880487138845,0.4945510548715648,False,0.3057888674551722
AT2G07672,5.089935329216016,4.558759897365134,0.5311754318508815,0.1350935067957651,0.4945510548715648,False,0.3057888674551722
AT5G05940,6.455720766383337,6.988264315715014,-0.5325435493316775,0.1351061747886528,0.4945510548715648,False,0.3057888674551722
AT2G40745,0.387854169044185,0.8580145921355702,-0.47016042309138517,0.13509275219213007,0.4945510548715648,False,0.3057888674551722
AT4G19520,5.735279967681452,6.210473944055014,-0.4751939763735624,0.13500476315442536,0.4945510548715648,False,0.3057888674551722
AT2G28050,4.420091116740823,5.020688274890303,-0.6005971581494807,0.1350721511569843,0.4945510548715648,False,0.3057888674551722
AT5G45730,4.850052259654075,5.373009184851369,-0.5229569251972936,0.13502494480449315,0.4945510548715648,False,0.3057888674551722
AT4G25835,6.589662095197172,7.0109605366294305,-0.4212984414322589,0.13511412180356255,0.4945510548715648,False,0.3057888674551722
AT3G09190,5.745060203517657,6.1499748572386315,-0.4049146537209749,0.13504060189730663,0.4945510548715648,False,0.3057888674551722
AT1G64980,9.133210257823645,9.505029418957161,-0.37181916113351576,0.1351430597454231,0.4946009421516623,False,0.30574506069838037
AT5G23060,6.964644098499363,7.432617816257214,-0.4679737177578511,0.13521787209708427,0.49465061476275995,False,0.3057014468354174
AT3G17510,8.090195901903735,8.554089760880363,-0.46389385897662727,0.13521017013216438,0.49465061476275995,False,0.3057014468354174
AT1G13260,7.0472349999443615,6.5489543030373785,0.49828069690698307,0.13518866371227678,0.49465061476275995,False,0.3057014468354174
AT1G75630,12.045810730754257,12.426314857836745,-0.3805041270824887,0.13520934902224616,0.49465061476275995,False,0.3057014468354174
AT5G18400,9.266216816599139,9.689120514019802,-0.42290369742066325,0.13524523634701524,0.49467181003498395,False,0.3056828381603485
AT1G21930,9.76338892636069,10.22339157401433,-0.4600026476536403,0.13525483212049394,0.49467181003498395,False,0.3056828381603485
AT3G48810,4.9284247694149474,5.343373345623094,-0.41494857620814685,0.13530021929738317,0.49467181003498395,False,0.3056828381603485
AT4G18250,4.794199077728862,5.330594334864843,-0.5363952571359807,0.13527653680356966,0.49467181003498395,False,0.3056828381603485
AT3G47810,10.883273202924356,11.285953251778464,-0.40268004885410846,0.13529433177009137,0.49467181003498395,False,0.3056828381603485
AT1G09287,1.4436504809407649,2.0766012365350184,-0.6329507555942535,0.1353297206287823,0.49471991156538947,False,0.30564060973092744
AT5G05085,3.1054251281392196,3.7795275419146455,-0.6741024137754259,0.1353440000720071,0.49471991156538947,False,0.30564060973092744
AT5G03345,11.609367724901071,11.994965675914422,-0.3855979510133505,0.13538112991506152,0.4947996523106021,False,0.30557061421599696
AT5G04750,11.62000580114026,12.117254847661513,-0.4972490465212527,0.13540282223833858,0.4948229593596291,False,0.30555015768506405
AT3G53350,6.972691786295239,7.5489797015113185,-0.5762879152160796,0.1354594758766998,0.49497401109480815,False,0.30541760335819174
AT5G39320,10.683974454907565,11.064789186327221,-0.3808147314196564,0.13553475481906524,0.4950251405662648,False,0.30537274423422434
AT3G60180,7.09607045926852,7.564013598505306,-0.46794313923678565,0.13551714216100158,0.4950251405662648,False,0.30537274423422434
AT5G13700,4.752497525913868,5.281062333327393,-0.5285648074135247,0.13550783290814503,0.4950251405662648,False,0.30537274423422434
AT5G16830,8.89718638559096,9.383249729033945,-0.48606334344298574,0.1355294662869361,0.4950251405662648,False,0.30537274423422434
AT5G65760,8.748240900141314,9.136369815398846,-0.388128915257532,0.13557217550474907,0.49510584586672746,False,0.30530194578995956
AT3G05230,9.980766431854805,10.427696993916152,-0.44693056206134685,0.13563141985120597,0.4952371464815846,False,0.30518678743921107
AT3G19000,8.1278501151199,8.532058970343243,-0.4042088552233434,0.1356387851439395,0.4952371464815846,False,0.30518678743921107
AT5G66500,4.517381679527702,4.953776523203621,-0.4363948436759193,0.13569261713781164,0.495377713797238,False,0.3050635354825086
AT5G40981,0.31290782079961044,0.7770509665552676,-0.4641431457556572,0.13570930668533895,0.49538266746092147,False,0.305059192658868
AT1G20210,0.6864333324079643,0.41079646631155226,0.2756368660964121,0.1357434238544806,0.495451229249256,False,0.3049990897364922
AT1G14010,9.985029886687792,10.393079280730324,-0.40804939404253204,0.13577532697795996,0.49545914237118704,False,0.30499215343773545
AT4G14950,8.581287988614068,9.032044985170142,-0.4507569965560734,0.13578273907377925,0.49545914237118704,False,0.30499215343773545
AT5G63050,8.020276532933032,8.403058282730129,-0.3827817497970969,0.13581292780651413,0.49545914237118704,False,0.30499215343773545
AT5G62700,11.619782925565875,11.98750403474549,-0.3677211091796142,0.13583760200328004,0.49545914237118704,False,0.30499215343773545
AT1G70460,7.176735720634655,7.5399237914587465,-0.36318807082409155,0.13581923645966026,0.49545914237118704,False,0.30499215343773545
AT3G08505,5.936650478439564,6.440304835575311,-0.5036543571357477,0.13583088654475006,0.49545914237118704,False,0.30499215343773545
AT1G68810,8.923734359629877,9.429608769554143,-0.5058744099242656,0.1359145953108024,0.4954853872452935,False,0.30496914911475936
AT1G48270,7.162643860790538,7.577369054387611,-0.41472519359707327,0.13590268031055133,0.4954853872452935,False,0.30496914911475936
AT5G61010,6.709827368009819,7.1726165044071095,-0.4627891363972907,0.13588020377984764,0.4954853872452935,False,0.30496914911475936
AT4G11850,8.2565157269444,8.634459871462852,-0.3779441445184517,0.13591829601812516,0.4954853872452935,False,0.30496914911475936
AT3G25855,5.419325702675758,5.981313725638364,-0.5619880229626055,0.1359214765902701,0.4954853872452935,False,0.30496914911475936
AT5G58840,6.047308963611876,6.598533703343837,-0.5512247397319614,0.13629993899339193,0.4957152124918595,False,0.3047677532758125
